typecode,freqcode,refperiodid,refyear,refmonth,period,reportercode,reporteriso,reporterdesc,flowcode,flowdesc,partnercode,partneriso,partnerdesc,partner2code,partner2iso,partner2desc,classificationcode,classificationsearchcode,isoriginalclassification,cmdcode,cmddesc,aggrlevel,isleaf,customscode,customsdesc,moscode,motcode,motdesc,qtyunitcode,qtyunitabbr,qty,isqtyestimated,altqtyunitcode,altqtyunitabbr,altqty,isaltqtyestimated,netwgt,isnetwgtestimated,grosswgt,isgrosswgtestimated,cifvalue,fobvalue,primaryvalue,legacyestimationflag,isreported,isaggregate
C,M,20230101,2023,1,202301,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.113,True,-1,,0,False,0.113,True,0,False,6656.064,0.0,6656.064,6,False,True
C,M,20230101,2023,1,202301,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,710811,"Metals; gold, non-monetary, powder",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.046,True,-1,,0,False,0.046,True,0,False,2744.757,0.0,2744.757,6,True,False
C,M,20230101,2023,1,202301,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.067,True,-1,,0,False,0.067,True,0,False,3911.307,0.0,3911.307,6,True,False
C,M,20230101,2023,1,202301,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,892.563,True,-1,,0,False,892.563,True,0,False,0.0,54713281.73,54713281.73,6,False,True
C,M,20230101,2023,1,202301,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,892.563,True,-1,,0,False,892.563,True,0,False,0.0,54713281.73,54713281.73,6,True,False
C,M,20230201,2023,2,202302,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47.21,True,-1,,0,False,47.21,True,0,False,2864228.5,0.0,2864228.5,6,False,True
C,M,20230201,2023,2,202302,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47.21,True,-1,,0,False,47.21,True,0,False,2864228.5,0.0,2864228.5,6,True,False
C,M,20230201,2023,2,202302,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,925.648,True,-1,,0,False,925.648,True,0,False,0.0,56741362.48,56741362.48,6,False,True
C,M,20230201,2023,2,202302,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61.0,False,8,kg,61,False,61.0,False,0,False,0.0,3315301.053,3315301.053,0,False,True
C,M,20230201,2023,2,202302,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,925.648,True,-1,,0,False,925.648,True,0,False,0.0,56741362.48,56741362.48,6,True,False
C,M,20230201,2023,2,202302,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61.0,False,8,kg,61,False,61.0,False,0,False,0.0,3315301.053,3315301.053,0,False,True
C,M,20230301,2023,3,202303,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.529,True,-1,,0,False,46.529,True,0,False,2822885.5,0.0,2822885.5,6,False,True
C,M,20230301,2023,3,202303,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.21,True,-1,,0,False,0.21,True,0,False,12495.337,0.0,12495.337,6,False,True
C,M,20230301,2023,3,202303,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,710811,"Metals; gold, non-monetary, powder",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.21,True,-1,,0,False,0.21,True,0,False,12495.337,0.0,12495.337,6,True,False
C,M,20230301,2023,3,202303,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.529,True,-1,,0,False,46.529,True,0,False,2822885.5,0.0,2822885.5,6,True,False
C,M,20230301,2023,3,202303,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1487.072,True,-1,,0,False,1487.072,True,0,False,0.0,91156170.18,91156170.18,6,False,True
C,M,20230301,2023,3,202303,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.0,False,8,kg,5,False,5.0,False,0,False,0.0,235934.199,235934.199,0,False,True
C,M,20230301,2023,3,202303,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,8127.808,8127.808,0,False,True
C,M,20230301,2023,3,202303,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1487.072,True,-1,,0,False,1487.072,True,0,False,0.0,91156170.18,91156170.18,6,True,False
C,M,20230301,2023,3,202303,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,8127.808,8127.808,0,False,True
C,M,20230301,2023,3,202303,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.0,False,8,kg,5,False,5.0,False,0,False,0.0,235934.199,235934.199,0,False,True
C,M,20230401,2023,4,202304,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.858,True,-1,,0,False,46.858,True,0,False,2842857.75,0.0,2842857.75,6,False,True
C,M,20230401,2023,4,202304,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.858,True,-1,,0,False,46.858,True,0,False,2842857.75,0.0,2842857.75,6,True,False
C,M,20230401,2023,4,202304,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,884.78,True,-1,,0,False,884.78,True,0,False,0.0,54236211.77,54236211.77,6,False,True
C,M,20230401,2023,4,202304,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52.0,False,8,kg,52,False,52.0,False,0,False,0.0,2726767.626,2726767.626,0,False,True
C,M,20230401,2023,4,202304,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,884.78,True,-1,,0,False,884.78,True,0,False,0.0,54236211.77,54236211.77,6,True,False
C,M,20230401,2023,4,202304,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52.0,False,8,kg,52,False,52.0,False,0,False,0.0,2726767.626,2726767.626,0,False,True
C,M,20230501,2023,5,202305,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43.647,True,-1,,0,False,43.647,True,0,False,2648056.75,0.0,2648056.75,6,False,True
C,M,20230501,2023,5,202305,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43.647,True,-1,,0,False,43.647,True,0,False,2648056.75,0.0,2648056.75,6,True,False
C,M,20230501,2023,5,202305,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,852.161,True,-1,,0,False,852.161,True,0,False,0.0,52236682.42,52236682.42,6,False,True
C,M,20230501,2023,5,202305,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31.0,False,8,kg,31,False,31.0,False,0,False,0.0,1593241.848,1593241.848,0,False,True
C,M,20230501,2023,5,202305,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,9907.305,9907.305,0,False,True
C,M,20230501,2023,5,202305,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,852.161,True,-1,,0,False,852.161,True,0,False,0.0,52236682.42,52236682.42,6,True,False
C,M,20230501,2023,5,202305,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,9907.305,9907.305,0,False,True
C,M,20230501,2023,5,202305,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31.0,False,8,kg,31,False,31.0,False,0,False,0.0,1593241.848,1593241.848,0,False,True
C,M,20230601,2023,6,202306,818,EGY,Egypt,M,Import,156,CHN,China,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.007,True,-1,,0,False,0.007,True,0,False,419.916,0.0,419.916,6,False,True
C,M,20230601,2023,6,202306,818,EGY,Egypt,M,Import,156,CHN,China,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.007,True,-1,,0,False,0.007,True,0,False,419.916,0.0,419.916,6,True,False
C,M,20230601,2023,6,202306,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1027.797,True,-1,,0,False,1027.797,True,0,False,0.0,63003040.28,63003040.28,6,False,True
C,M,20230601,2023,6,202306,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1027.797,True,-1,,0,False,1027.797,True,0,False,0.0,63003040.28,63003040.28,6,True,False
C,M,20230701,2023,7,202307,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.297,True,-1,,0,False,46.297,True,0,False,2808795.0,0.0,2808795.0,6,False,True
C,M,20230701,2023,7,202307,818,EGY,Egypt,M,Import,842,USA,USA,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.007,True,-1,,0,False,0.007,True,0,False,410.225,0.0,410.225,6,False,True
C,M,20230701,2023,7,202307,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.297,True,-1,,0,False,46.297,True,0,False,2808795.0,0.0,2808795.0,6,True,False
C,M,20230701,2023,7,202307,818,EGY,Egypt,M,Import,842,USA,USA,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.007,True,-1,,0,False,0.007,True,0,False,410.225,0.0,410.225,6,True,False
C,M,20230701,2023,7,202307,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115.0,False,8,kg,115,False,115.0,False,0,False,0.0,4501606.251,4501606.251,0,False,True
C,M,20230701,2023,7,202307,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115.0,False,8,kg,115,False,115.0,False,0,False,0.0,4501606.251,4501606.251,0,False,True
C,M,20231001,2023,10,202310,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.624,True,-1,,0,False,8.624,True,0,False,0.0,528622.0,528622.0,6,False,True
C,M,20231001,2023,10,202310,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32.0,False,8,kg,32,False,32.0,False,0,False,0.0,1754214.491,1754214.491,0,False,True
C,M,20231001,2023,10,202310,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.624,True,-1,,0,False,8.624,True,0,False,0.0,528622.0,528622.0,6,True,False
C,M,20231001,2023,10,202310,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32.0,False,8,kg,32,False,32.0,False,0,False,0.0,1754214.491,1754214.491,0,False,True
C,M,20231101,2023,11,202311,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.009,True,-1,,0,False,0.009,True,0,False,0.0,549.19,549.19,6,False,True
C,M,20231101,2023,11,202311,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,467.0,False,8,kg,467,False,467.0,False,0,False,0.0,30010550.829,30010550.829,0,False,True
C,M,20231101,2023,11,202311,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.009,True,-1,,0,False,0.009,True,0,False,0.0,549.19,549.19,6,True,False
C,M,20231101,2023,11,202311,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,467.0,False,8,kg,467,False,467.0,False,0,False,0.0,30010550.829,30010550.829,0,False,True
C,M,20231201,2023,12,202312,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.819,True,-1,,0,False,5.819,True,0,False,0.0,356720.0,356720.0,6,False,True
C,M,20231201,2023,12,202312,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H6,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,595.0,False,8,kg,595,False,595.0,False,0,False,0.0,38531429.111,38531429.111,0,False,True
C,M,20231201,2023,12,202312,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H6,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.819,True,-1,,0,False,5.819,True,0,False,0.0,356720.0,356720.0,6,True,False
C,M,20231201,2023,12,202312,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H6,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,595.0,False,8,kg,595,False,595.0,False,0,False,0.0,38531429.111,38531429.111,0,False,True
C,M,20200101,2020,1,202001,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63.899,True,-1,,0,False,63.899,True,0,False,3428250.25,0.0,3428250.25,6,False,True
C,M,20200101,2020,1,202001,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63.899,True,-1,,0,False,63.899,True,0,False,3428250.25,0.0,3428250.25,6,True,False
C,M,20200101,2020,1,202001,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1365.906,True,-1,,0,False,1365.906,True,0,False,0.0,73792502.0,73792502.0,6,False,True
C,M,20200101,2020,1,202001,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3,False,3.0,False,0,False,0.0,131222.964,131222.964,0,False,True
C,M,20200101,2020,1,202001,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1365.906,True,-1,,0,False,1365.906,True,0,False,0.0,73792502.0,73792502.0,6,True,False
C,M,20200101,2020,1,202001,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3,False,3.0,False,0,False,0.0,131222.964,131222.964,0,True,False
C,M,20200201,2020,2,202002,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66.958,True,-1,,0,False,66.958,True,0,False,3592369.5,0.0,3592369.5,6,False,True
C,M,20200201,2020,2,202002,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66.958,True,-1,,0,False,66.958,True,0,False,3592369.5,0.0,3592369.5,6,True,False
C,M,20200201,2020,2,202002,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1126.779,True,-1,,0,False,1126.779,True,0,False,0.0,60873754.74,60873754.74,6,False,True
C,M,20200201,2020,2,202002,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,14771.733,14771.733,0,False,True
C,M,20200201,2020,2,202002,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1646.0,False,8,kg,1646,False,1646.0,False,0,False,0.0,85572994.923,85572994.923,0,False,True
C,M,20200201,2020,2,202002,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1126.779,True,-1,,0,False,1126.779,True,0,False,0.0,60873754.74,60873754.74,6,True,False
C,M,20200201,2020,2,202002,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,14771.733,14771.733,0,True,False
C,M,20200201,2020,2,202002,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1646.0,False,8,kg,1646,False,1646.0,False,0,False,0.0,85572994.923,85572994.923,0,True,False
C,M,20200301,2020,3,202003,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1020.978,True,-1,,0,False,1020.978,True,0,False,0.0,55157916.05,55157916.05,6,False,True
C,M,20200301,2020,3,202003,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,153.0,False,8,kg,153,False,153.0,False,0,False,0.0,8023473.443,8023473.443,0,False,True
C,M,20200301,2020,3,202003,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1020.978,True,-1,,0,False,1020.978,True,0,False,0.0,55157916.05,55157916.05,6,True,False
C,M,20200301,2020,3,202003,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,153.0,False,8,kg,153,False,153.0,False,0,False,0.0,8023473.443,8023473.443,0,True,False
C,M,20200401,2020,4,202004,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.16,True,-1,,0,False,0.16,True,0,False,8309.185,0.0,8309.185,6,False,True
C,M,20200401,2020,4,202004,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.16,True,-1,,0,False,0.16,True,0,False,8309.185,0.0,8309.185,6,True,False
C,M,20200401,2020,4,202004,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,901.64,True,-1,,0,False,901.64,True,0,False,0.0,48710691.66,48710691.66,6,False,True
C,M,20200401,2020,4,202004,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39.0,False,8,kg,39,False,39.0,False,0,False,0.0,1752081.7,1752081.7,0,False,True
C,M,20200401,2020,4,202004,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,901.64,True,-1,,0,False,901.64,True,0,False,0.0,48710691.66,48710691.66,6,True,False
